The attention of many people was drawn to this issue after reports were published in the media that the front right leg of the Kalana elephant, which had been tied in one place for about three years, was cut by the iron chain and was suffering from severe pain.	the elephant
Luckily for the memory of Robert Knox, who wrote the work called Heladiva, the Mootoor Pradeshiya Sabha managed to preserve and maintain a branch of this tree at that place.	Heladiva
The Blessed One opened the way to freedom from suffering by improving the virtues of the life that is oppressed by suffering.	The path
Colombo30278570Slight rainGalle29268580Slight rainJaffna32268570Mainly no rainManuwara29219575Slight rainNuwaraEliya19139585Slight rain likelyRathnapura31249575Slight rainTrikunamalay3626 7540Rain or rain after around 2.00 pm Heavy rain Mannar 30269075 Mainly rainless	a little
"Sri Lanka Freedom Party talked about socialism but did not allow one man from the proletariat to come forward""."	Proof
There I wanted to confirm that there is a social mission behind my work rather than any change.	a mission
(Srinath Prasanna Jayasuriya) Madampe Police said that during the inspection of the gifts offered by the devotees to eight churches during the Christmas Masses, two T-56 rounds were found in a small black box at Madampe St. Sebastian's Church.	offerings
The casket was placed on the elephant's back as an auspicious sign.	the elephant
The historic Bhuvanekaba Raj Sabha Mandap in the center of Kurunegala city has been bulldozed.	Historical
Businessmen of Mannar say that they pray for the peace of mind of the brothers who lost their lives in the bombings, and they are mourning for it, and they have closed their shops to express their grief.	sadness
Accordingly, we earnestly request the President as well as the Prime Minister and the government to act without delay to enforce the national procurement process.	immediately
The global economic theory of Trans-National Companies further dilute weak nation-states, absorb their skilled workers and professionals into the developed countries at the core of the global capitalist system, and turn the peripheral countries into nothing more than common-profit-labor-camps. According to the paper, it is an expected result.	capitalist
The prize money awarded to the champion of this cycle ride is two lakh rupees.	the champion
The Magistrate made this order alleging that the toilet waste removed from the toilets in the grounds of the Somavathiya Raja Maha Viharastha is being illegally disposed of in the Polonnaruwa Zone of the Wildlife Department by gully bowsers in the area beyond the electric fence near the Somavathi Pagoda in the Somavathiya National Park in violation of the Wildlife Ordinance. After considering a case filed in the Polonnaruwa Magistrate's Court by the officers of the office.	outside
We are proud that the Prime Minister visited the most difficult village at the corner of Uva Paranagama Constituency.	corner
Several photographs are being shared on social media showing that a large flower bouquet made of flowers of plants protected by the Protection of Endangered Wildlife and Wild Fauna Flora Act of Siripa Reserve was offered to Sri Pada.	Vegetation
It was also stated that the entire world can see that our country is naked except us.	Naked
We give the money for the economic revival of their household through a special work arrangement initiated by the housewife.	in the house
It is stated in a complaint made by his wife Dishna Kumari to the Polonnaruwa Police that the deceased Rangana Sanjeeva Kumara had gone to bathe with a friend on his motorcycle and did not return home.	a friend
Suddenly the light shines, and the Afghan is helpless	aura
The chairman said that this activity was started with the objectives of instilling the interest of reading in long-distance passengers, relieving travel fatigue, and feeding passengers with knowledge.	tiredness
Above the head of the Sel idol built with the Dharma Chakra Mudra, a circular pantheon with spectacular carvings can also be seen.	Spectacular
Now the report of that committee has been revealed and there has been a big discussion about it in the society.	large
Mr. Tushan says that when a corona patient is quarantined with these two new designs, the disease will not spread to anyone else who is near him or in that house.	in the house
He said this while attending a press conference held yesterday at the head office of Pelawatta JVP.	Main
Although no serious damage was reported to the students due to the fire, the hospital sources say that some people with minor injuries and some people who could not bear the heat and suffered from some allergic reactions have been admitted to the Kuliapitiya Base Hospital.	Rashmi
(Dayaratne Ambogama) The Eppawala Police say that during a search operation conducted by the Eppawala Police this morning (5), four persons traveling in a car with a fake pistol and 12 persons were arrested on other charges.	in the morning
Today we are enjoying the results of the great dedication and noble sacrifices of the heroic generals who led those warriors.	Narapati
Everyone was silent when the President said that a lot of things are happening and that all of them cannot be revealed now.	silent
Jaffna32259065Slight showersManuwara31219550Showers or thundershowers in the afternoon or evening.	a little
2600 years ago, Lord Buddha preached that Buddhism will be shining in the island of Ceylon at the time of the end of the world.	the island
On September 18, 1918, under the initiative of Mr. Charles Samarasuriya, the head of the college, this school started under the name of Henarathgoda Sivali Buddhist School and later became known as Henarathgoda Government Senior Secondary English School.	College
(Rohana Samaraweera) The Godakawela police say that they stopped a lorry that was driving despite the orders of the police officers early today (29) and during the inspection, there were 8 cows that were being transported illegally and the lorry was arrested along with two suspects.	in the morning
They are pointing out that instead of the good things that happened to the country in 19th, instead of the 19th amendment, the strength that gave freedom to democracy has been put aside.	to calamities
This Diyakawa joint military exercise operation, which will be conducted till the 24th of this month by using land, air and water, is scheduled to end at Trincomalee's Kutchiveliverala belt.	Water
The Myanmar Times newspaper had reported quoting an announcement from the Ministry of Foreign Affairs that Myanmar has officially informed Sri Lanka to stop the cruel treatment of the elephant named Mian Kumara, which was donated by its government to a Buddhist temple in Sri Lanka 6 years ago.	the elephant
Using the new machine, only four acres of paddy fields can be planted in a day, and this is a good solution to the current shortage of trained workers, says the Department of Agriculture.	nice
For the development of the country, for the future of the country, I see strengthening the anti-corruption opinion and implementing that opinion as the self-defense of the nation's progress.	self defence
On behalf of the trade unions and the party, I again apologize to the four times as many people standing outside the hall.	profession
This man was at home with his second wife early in the morning when the wife of his first marriage broke the windows of the house and entered the house and stabbed the man.	wife
Let's plan thirty to forty years into the 21st century and innovate to get there.	in the year
A lot of people's trust has been built around this party.	large
The current editor-in-chief, Emeritus Professor Rohini Paranavithana, and the editorial staff are engaged in the work of compiling the dictionary and dedicate themselves to the nurturing and preservation of the Sinhala language with the desire to make the Sinhala dictionary, which will complete its centenary in another five years, not just an encyclopedia but also a glorious national mission.	a mission
But performing the surgery at the optimal time is very helpful to cure the disease.	Rukulakwe
This public representative performed his ritual every year.	The ritual
Police say that this woman has also stolen gold worth 9,000 rupees and cash of 500 rupees from the handbag belonging to the first wife of the injured person.	wife
When going to the operating theater for a surgery, it is very helpful for the doctor to leave all his money, jewelry, etc.	a help
The ministry said that this resting place is to be built in such a way that it does not harm the wild animals and flora.	Vegetation
The other unfortunate fact faced by the soldiers of the armed forces and the police is that they have to wait and let the honor and dignity of their profession be undermined according to the needs of the politicians and their relatives who are dealing with political power illegally.	in the profession
As the Acting High Commissioner mentioned, I am seeing you this evening as a delegation of almost four hundred thousand Sri Lankans.	In the evening
The launch of the book ÒEchoes of the People's Struggle' written by Dr. Murutthettuwe Ananda Thero, Chief Sanghanayaka of Narahenpita, Western Province and Chancellor of the University of Colombo will be held tomorrow (15) at 3.30 pm in the main hall of Narahenpita Sri Abhayarama under the chairmanship of speaker Mr. Mahinda Yapa Abeywardena.	Main
The government is silent because they have no solution.	silent
You may not know that there were local medical experts in Heladi who removed the bones and transplanted the bones of various animals in cases where the bones of the body were broken and crushed.	Heladiva
"Wickramasinghe has once mentioned that ""a part of the intellectual development of the student who only learns from books inside the classroom is incomplete""."	College
A twenty-three-year-old Sri Lankan man was arrested by the Italian police who allegedly tried to force a twenty-two-year-old Italian girl near the Milan main railway station at around two in the morning on the way back to his residence after drinking alcohol at a friend's house.	residence
Mr. Mahinda Rajapaksa created the golden age for the fishing industry.	golden
On the 27th, Indian Prime Minister Mr. Narendra Modi called me personally on the phone and expressed his condolences on the death of Mr. Thondaman.	sadness
The Department of Meteorology says that Anuradhapura and Polonnaruwa have received rain since the afternoon of today (14), completing the two-and-a-half-month drought.	the room
Life is full of all these feelings, including sadness, happiness, sleepiness, domnasha.	Sleepiness
Reaching into his pocket, he picked up a ten-rupee coin and placed it in the opponent's hand with a heart full of sleep.	sleepy
Mr. Dissanayake said that 'the fight against Saitom is an extremely fair fight, and it will definitely end in victory'.	corner
The champion will be awarded with a trophy, gold medal and Rs. 50,000, the runner-up with silver medal and Rs. 30,000 and the third place winner with bronze medal and Rs. 20,000.	the champion
More than 3,500 people have been diagnosed with Ebola so far, and half of them are reported to be in Liberia.	Half of it
Member of Aluthgama and Member of Parliament Jayantha Samaraweera are both accused of misuse.	Incorrect
We need to talk about an opportunity that made such a change in the world.	A change
Every cropping season, we hear about paddy fields that have been destroyed due to lack of proper water supply and it seems that most of these are paddy fields that are cultivated relying on sky water without any irrigation water facility.	the sky
Meanwhile, Mahela and Sangakkara say that expressing regret or refunding the ticket money or the disappointment caused to the audience will not completely go away.	Domnasa
Colombo 32288570 A few showers Galle 30279080 A few showers Jaffna 33298065 Mainly no rain Manuvara 29229565 A few showers Nuwara Eliya 20159575 A few showers Ratnapura 32259570 A few showers Trincomalee 35278050 After 2.00 PM Rain or Thunderstorm may occur.	a little
It was reported that the President has left the country this morning. Now people are in doubt as to what will happen next.	in the morning
You may have seen one party claiming to be the savior of women and saying that they are passing laws on prostitution.	profession
The indecent act of the suspect was displayed on social media networks and electronic channels and during the investigations conducted based on the registration number of the motorcycle he came, he was arrested at his place of work in the Kottawa area, Chief Inspector of Police Sanath Ranjith told the court.	indecent
(Thilakaratne Dissanayake) Three people were injured and admitted to the Gampaha District General Hospital after a private bus, a small lorry and a van rammed into a house in the Miriswatta area on the Gampaha-Waturugama road.	a car
"The foreigner who gave fifteen thousand rupees to the three people who cried after burying the cat said ""very good"" somnasini."	sleepy
Think about that for a moment. The habit of lying is an addiction. It goes beyond addiction to cigarettes or marijuana.	relation
Since 1953, they seem like two to us, but by the year 2023, after seventy years, it is being proved that they are not two but one.	the year
More people are outside the framework of the government than the talented people who are burning next to them and they do not like to join various structures with political objectives.	outside
When examining the history, it can be seen how many of our heroes have performed this great merit in a very grand manner since the distant past.	Narapati
"The opening ceremony of the book ""Bhupati Dutugemunu President Mahinda"" written by Dr. Raja Dharmapala was held today (24) evening at the Papiliana Sunetradevi Maha Piriwen Temple."	Bhupati
(Lucitha Jayamanna) After successfully landing the 'Chandrayan 3' robot on the moon, the Indian Space Agency or 'ISRO' has planned to send a spacecraft to explore the sun today (2).	moon
He also said that he requested the Acting Inspector General of Police to pay special attention to these incidents as there is a danger of escalation into violence if they emerge as a trend even if minor incidents.	immediately
Our three armed forces are not only responsible for national security, but the comprehensive national anti-narcotics program together with the police plays a huge role.	large
Knowing that the code had been given to someone else, his wife began to place the two temples.	wife
The Minister of Health, Nutrition and Local Medicine, Dr. Rajitha Senaratne, has informed the Director General of Health Services, Dr. Anil Jasinghe, to start a formal investigation regarding a doctor who is drunk and behaving indecently at the Kantale Primary Hospital.	indecent
Although each of these countries have abundant natural resources, each of them is characterized by economic failures.	It's pure
The police say that when she came to the health center for her duties, the three persons who were said to be drunk in the health center urinated on a gate post entering the health center and behaved indecently.	indecent
The spectacular Vesak Lantern at the Kenwick Buddhist Temple site in Perth, Australia was opened with the participation of Aja Brahma Wanso Thero, Member of Parliament of Australia Don Randall and several other MPs.	Spectacular
It is not easy to work with Gems and Jewelery Authority.	jewelery
"Prime Minister Ranil Wickremesinghe further said, ""Let's appreciate the change and the service."""	change
There is absolutely no tax collection from those who get income from fraud.	Magadi
The arrested suspect is Neimutthurasa Sudakaran alias 'Guna', a resident of Salambakulam area of ​​Vavuniya.	known
Mrs. Harini Amarasuriya, Member of Parliament of the National People's Force, states that proletariat movement, petty capitalist movement etc. are old words.	Proof
He and his family were self-quarantined in their own house.	In the house itself
Saying 'it is a shame that this thief spent a lot of money on betel leaves and gifts', the carpenter came and stopped to complain at the Padiyathalawa police, who had been ignored.	offerings
It is said that he kept his wife as an unmarried wife after going abroad.	the wife
A senior civil defense regulator of Namalgama village died after being attacked by a wild elephant near his house this morning.	in the morning
A person who used to steal often went to break coconuts for the thief early in the morning before the owners came.	Early in the morning
Susil Priyantha)                        On the occasion of the Katina Pujotsava, a report from a southern temple reported that about ten soap cubes were found in the bag of the main donor, which were hanging on the Kalpa tree prepared in the Dharamshala of his temple.	in the tree
Also, half of all the rainforests spread across the world are covered by the Amazon.	Half of it
A special reason why this month of October is important for us Sri Lankans as well as all the people of the world is the World Thrift Day on October 31st.	thrifty
"""Saving life is a great mission, saving life gives life to water, it is as if a person does not know that he has been killed by a group of people - elephants give life to animals, but cattle are not enough"" in this way, when commenting on the cause of the covid epidemic, the poet is a yati, because the poet is a yati, many situations are colored by the influence of Buddhist philosophy. Don't forget to do."	Is it a mission?
Accordingly, the government's arbitrary decision to bring the controversial constitutional amendment will not be implemented, said the MP at a news conference held at the Vajirashrama Buddhist Centre, Punchi Borella, Colombo 10.	to a controversy
The Thai people are asking whether the elephant will be returned to its rightful owner, the Aluthgama temple, after the health condition of Muthu Raja, who was successfully transported from Sri Lanka to Thailand, has completely improved.	the elephant
The police officers, who acted immediately, arrested the suspect with the help of local residents and the police said that the plastic cover of the scissors was found in his trouser pocket, and the 19-inch long bar and scissors inside the bus were taken into custody.	Charter
It seems that as the past man passed the pre-historic era and entered the historical era, he turned to creating more advanced garments using cotton and silk fabrics.	Clothes
At the time of the attack, a person has videotaped the officer behaving very rudely and scolding the gathered people with harsh words.	indecent
French President Emmanuel Macron says that the historical church of Notre Dame, which is considered a symbol of the city of Paris, which was partially destroyed by fire, will be restored.	a half
They proved that the theory of the development and destruction of the exploitative society invented by the founders of Marxism also applies to the capitalist society. The first chapter of this book titled 'Capitalist Class and Proletariat' is dedicated to prove that truth theoretically.	Proof
As the second decision, I gave instructions to the relevant authorities on how to quickly prepare the necessary activities to uplift the rural economy.	quickly
Now you are allowed to enjoy the songs she sings in the spring of Idin Sabandha....	relation
Welipatha Sumanarathana, president of the Kalthota Conservation Authority, Budugala Somarathana, Velioya Sumedhalankara, and other members of the Walawe Ganga Conservation Society, point out that there is a risk of losing the beautiful ecosystem, the flora and fauna that live there, and the native fresh water fish resources around the river.	Vegetation
The launch of the book 'VAT Arowa and Fraudulent Deception' written by Member of Parliament Bandula Gunawardena against VAT was held today (27) at the Tummulla Sambuddhatva Jayanthi Mandir.	the book
It was done for my Divyanganavi album.	Divyangana
The rapid decrease in bone density in postmenopausal women also contributes to this disease.	Rukulakwe
In the past, Gammanpila appeared to be clean, milky white and pure as if no one was as pure as that.	pure
I wasn't alone either. Made up my mind to say two names today to the arrogant blue-eyed man.	arrogant
The elephant started its journey from Gampaha Nedungamuwa, Nittambuwa Pirivena, Dewanuwa Danovi, Nelumdeniya area, Ranwala Dubukola Valavu, Mawela Malwatu Temple and then walked 93 kilometers on foot to Dalada Maligawa.	the elephant
11 prohibited nets, 11 pairs of fins used for diving, 11 face masks, G.	pairs
Every year someone is invited to place the casket on the back of the wedding elephant.	the elephant
The 'Lochness Monster' or the water horse that we recognize from cartoons and books has been able to retain an unchanging curiosity among people since then.	the horse
The omen of placing the auspicious casket on the elephant's back was getting closer.	the elephant
Suffering from the disease of protruding cornea, he gradually lost his sight.	the teeth
Everyone here knows which regional secretariat divisions have the highest poverty.	Poverty
How can we find the perfect (perfect) husband or wife anywhere in the scriptures? is not addressed.	the wife
As mentioned in the 37th chapter of the Mahavamsa, King Mahasen, who became king in 277 AD, was a hero who did great national service.	Narapati
Through Asapuwa, we have got an opportunity to create a generation of Amaradeva to cultivate the art field of tomorrow without allowing the great art tradition that Amaradeva Surin bequeathed to this country to be buried in history.	the field
Addressing a public meeting in Navadinveli, Ampara district, the candidate of the Tamil United Freedom Front, Karuna Amman alias Vinayagamurthi Muralidaran, posted a 'fearless confession', but a 'boast' to attract Tamil voters by putting forward his offensive power against the Sri Lanka Army. The statement has now moved to the Sri Lankan courts and eventually to the United Nations Human Rights Commission.	fearless
0.4 percent of our country's population is suffering from extreme poverty.	From poverty
Happiness is born out of anger, hatred and delusion.	happiness
The final randoli procession of the Sri Maha Bodhiraja Perahera Festival at the Sri Sasanalankarama Purana Viharaya, Udugama, Galle will be conducted tonight.	ancient
As the thick darkness spread, the watchman's friend looked at the shadow coming along the footpath towards his house.	the darkness
The Maha Bodhisattva's Siripa Sagala is amazing.	magazine
The people involved in this protest said that if the tea industry does not get the needed pohora immediately, the country's tea industry will be completely destroyed.	As soon as possible
In a country that has summer season, when the maximum summer comes, the clothes on the body are loose.	Summer
The magic hat with the Harry Potter plant made by this student group for the famous children's film series 'Harry Potter' was awarded and the winning student group came to the University Grants Commission as a special invitation of the minister.	known
The population living here changes from time to time and today about 600 families live there. The main livelihood of the people living here is fishing.	Livelihood
I especially remember all those who sacrificed their lives and lost their organs in the fight against crime, illegal smugglers, criminals, corrupt people and various anti-social elements even after the long war in our country.	of the body
Therefore, it is our responsibility and duty to light a lamp on May 19th to pray for merit and blessings to all those who sacrificed their lives for our day by losing their limbs and body parts in the war.	of the body
Even though some people were asked to leave the Methotamulla garbage dump, some people did not leave because their livelihoods depended on the garbage dump.	profession
Rather than reporting the incident to the police, Vadubas decided to pray to God to find the lost goods and went to meet Kapua at a temple in Unnehe with a betel nut and offerings.	offerings
This spectacular lantern was created by the team led by artist Chandradasa Hevage.	Spectacular
No matter how well he treats his mother, father, wife, husband, and children, Domnassa is disappointed that they do not respect him.	Domnasa
Accordingly, a donation of washing machines and garbage bins, which were urgently needed at the Mulleriya Base Hospital in the initial stages of the Covid-19 virus in March of last year, was made at the initiative of Mr. Naleen Welgama, the president of the business group.	Baduna
It was on January 25, 2005 that the Moragahakanda Kalu Ganga Giant Development Project, which was the main agricultural scheme of the Mahaweli Development Master Plan, was started.	the main one
In our country, we all have experience and understanding about the various programs, national movements and projects that have been implemented in Sri Lanka after the independence of the past few decades to get rid of poverty and economic poverty.	Poverty
"""The decision is that we have given everything and made great sacrifices and said that this party will come together, but it has become clear to the people today that the people who broke the party and took advantage of the Rajapaksas have made the deal with the Rajapaksas,"" he said there."	large
He was also asked to convey his condolences to Mr. Thondaman's family, especially to the public.	sadness
Due to the severe drought in Hambantota area, wild animals have been severely affected by the drying up of small lakes and streams in the forest, said the site guards of the wildlife office.	the room
Because of this, he is also known as a pure play. This is how a folk poem reads about this king:	pure
If you have wings but don't want to fly, you don't belong in the sky.	don't like
On this side,' the district leader asked Thana, catching the villager who went with him in his eyes.	to the eyes
(Krishan Jeevaka Jayaruk) Kalana elephant belonging to the historical deity Sri Vishnu Upulvan Temple has been taken to Ridhiagama Safari Park for residential treatment, according to A.	the elephant
Gems and jewelry, agriculture is gone.	jewelery
Karna Rasayana, who was the motherland of Marga music and ragadhari high music, who worshiped with great devotion to divine songs, and even in Bharata, which is full of devotees, was a Saraswati Abhinandana song written and sung with such a noble idiom. It was realized by insisting that there is no Saraswati worship song.	Divine songs
“Sri Lanka is an excellent example of the relationship between national reconciliation and economic development.	nice
The former president says that it is his strong wish that Sri Lanka will soon find a leader who can solve those three unresolved basic issues.	immediately
The MP expressed his condolences for Mr. Madhushan Wickramasinghe, Assistant Wildlife Site Officer, who died during an operation to drive away wild elephants in Matale's Rajjammana area, and said that if this technology had been used, his life could have been saved.	sadness
The relationship between 'Huawei' and Sri Lanka Cricket was strengthened in 2014 by sponsoring the England team's tour to Sri Lanka.	The relationship
Louis Vandestraatn, who made a great contribution to the country's cinema as a film director, screenwriter, producer and song writer, passed away on April 20.	a mission
Due to the drought these days, the well on their land is also closed.	the room
After doing penance, everyone in the house along with the nursing mothers who represent Satpatthini Divyangana, prays to Lord Patthini and offers alms.	Divyangana
How to proceed with that change?	change
A cash prize of three lakh rupees will be given to the champion of this overall cycle ride sponsored by Abans.	the champion
Degrees)Relative Humidity (%) Weather Maximum Minimum Maximum Minimum Anuradhapura34249060Light rain Batticaloa31249070Light rain Colombo31249565Showers or thunderstorms in the afternoon or evening.	a little
You may already know that we started to report last week about the dambulla audanga dam renovations by the relevant contractor and the villagers lost the water in the lake that had collected sky water.	the sky
Treating parents, relatives and friends, treating neighbors in the village, no matter what happens today, it doesn't matter if I grow up alone, it doesn't matter if the other one is killed, it's very good.	Neighbor
The professor said that the human beings who lived in this rock dwelling during the hunting age may have reached their agricultural age.	residence
The agitators also said that if the government does not reduce the price of goods immediately, this agitation will lead to a deadly hunger strike.	As soon as possible
The news that a Samurdhi official was tied to a tree in front of the media before Minister Marvin tried to show his inspiration is parasindu.	Pure
Buckingham Palace says the controversial Kohinoor diamond will not be used for the coronation.	the palace
It has been revealed that a lawyer in Kurunegala wrote a letter and sold the baby to a couple in Anuradhapura.	the toddler
I think it will fall, he said to his wife with a sad face and two or three tears falling from his eyes.	with the eyes
Recently, the minister made these comments while participating in the inauguration of the afforestation project started by the Srilanka Electricity Pvt. Company under the theme of going from discipline to electricity to the ropes and the opening of the newly built Kataragama resort by the same company.	hug
Actress Malani Fonseka, who resigned from her ministerial title last month, took oath again today in parliament and signed the ministerial book.	In the book
Last year's landslide in Aranayaka area of ​​Kegalle district, as well as the recent explosion in Salawa area, the recent tragedy in Meethotamulla area, in all these calamities, the armed forces, led by the military and police, are performing a great role.	large
Extremism is happening in other neighboring countries.	Neighbor
Sajith is the leader of the poor proletariat.	Proof
(Amadoru Amarjeewa) The officers of the police lifeguard unit on duty today (20) managed to save two people who were swimming in Fort Beach, Trincomalee.	Water
The agreement was made with Cleveland Company, a well-known British bridge construction company.	known
(Katugastota Dhammika Gunawardena) A news was reported from a village not far from Kanda Udara that a young woman who returned to her country for marriage after working in a foreign country suddenly lost her long hair.	Charter
Today is the national day to commemorate the great war heroes who sacrificed their lives for the freedom, peace, independence and territorial integrity of our country, ending terrorism and establishing a free society and the nation's freedom.	Great
A UNESCO representative is going to visit the University of Peradeniya in the next few days with a written declaration that the ancient Mahavamsaya book, which has been kept very safe in the Peradeniya University Library premises for hundreds of years, has been designated as a world heritage.	the book
(Dayaratne Ambogama) The Ipalogama police say that they have started a comprehensive investigation against two elder sisters who allegedly attacked a married woman in the neighborhood by throwing chili powder on her face, cutting her wrist and stealing a gold necklace worth over one hundred thousand rupees, accusing her of having an affair with her husband.	Charter
Being able to make the hopes of all sections of the people a reality, represented by the battle that ended in victory on May 19, 2009, is the greatest tribute that can be paid to the war hero.	the greatest
The statue of Ahelepola Kumarihami, built in memory of Ahelepola Kumarihami, who was brutally murdered on the orders of King Sri Vikrama Rajasingha 203 years ago, will be opened at Ahelepola Purana Viharaya on this 17th at 2.00 pm.	the statue
High art creations There are many historic sites with outstanding visual art works scattered in the north, south, east and west of Heladiva as well as in the central hills and coastal areas.	Heladiva
Mother said that she is different from the person called me, but she said that even though she is a single person, she is two.	mother
A more dangerous scam than the sugar scam, the country lost 1590 crores due to the sugar scam.	Magadi
Lyricists should not be too arrogant.	arrogant
The police say that the accident happened when the tile lorry driver stopped the car on the side of the main road near the Moragoda water tank to relieve his fatigue.	tiredness
Among them, Ms. Lynchi is the mother of Dingirala, who was a leader of the 1848 National War of Independence.	mother
During this time, the teachers were not only highly recognized by the society, but they also performed a great social mission.	Is it a mission?
He woke up early the next day, as his wife was ill, and hoping to have lunch at a hotel, he started traveling by motorcycle in the semi-darkness, hanging the bag on his back.	in the morning
By correcting those things, it is a mistake to think that this constitution is a pure and unified constitution.	pure
- A unique musician and researcher in the field of music, W.	in the field
We have faced three such floods.	calamities
It is speculated that this boat may have been in danger due to the storm that occurred this morning.	from shift
(Anjula Mahika Weeraratne and Neluwa - Piyaratne Jayawickrama) Prime Minister Ranil Wickramasinghe said in Neluwa that being able to manage the economy in the face of natural disasters such as drought-floods and the disasters inherited from the Rajapaksa government such as debt piles and garbage piles is the real miracle of the well-run national government. .	calamities
Imprisoned Iranian human rights activist Narges Mohammadi has won the 2023 Nobel Peace Prize.	Gift
The two suspects and the pairs of ivory they had were taken into police custody during a raid conducted on the basis of information received by the Kilinochchi Police Special Task Force regarding ivory smuggling.	pairs
He arrived at the festival council in a spectacular procession and the Minister of Fisheries and General Secretary of United People's Freedom Alliance Mr. Mahinda Amaraweera presented Vijinipata to Prelate Kirama Wimalajothi who was honored with the title of Chief Sanghanayake of Southern Sri Lanka.	Spectacular
Minister of Justice Nimal Siripala de Silva said:	Area
Trees were twisted by the strong storm that came with the heavy rains.	from shift
(Gamini Bandara Ilanganthilaka) Dimbula-Pathana police said that thieves broke into a pub in Hatton, Kotagala town this morning (11) and took away a large number of liquor bottles.	in the morning
"It was the reign of Dharmashoka Narapati, and one day, Sapirivarin came to the river Ganga and saw the flood that was about to crush Degoda and asked, ""Is there someone who can send this great river to Udugam?"""	Narapati
You are the name that shines in Sri Lankan annals, raising the moon of hope on dry faces and fulfilling the innocent wishes of the people. Faces shriveled with tears, scarred by war; You deserve the first honor of developing a free and united country with the light of laughter.	the moon
We have proposed an economic program that is necessary to free the rural people from poverty.	from poverty
Sarachchandra, who was educated in a number of schools including Richmond College in Galle, St. John's College in Panadura, St. Thomas College in Mt., and St. Peter's College in Bambalapitiya, had first read the alphabet in the government mixed school at Gammeddegoda.	In the classroom
Cabinet approval has been received for the publication of the Ayurvedic Code which has been drafted for the advancement of the local medical field in accordance with current needs.	elevation
First, we must understand the characteristics we possess to keep our wisdom in check.	Wisdom
Apart from this, this accountant has also been accused of wrongly paying nearly two crores of rupees to a contractor during the repair of the Attakada, Atambagaskata, Thonigala road, and in this regard, the Criminal Investigation Department conducted investigations.	Incorrect
Megapolis and Western Provinces Development Minister Mr. Patali Champika Ranawaka told the Sunday Times that the first cabinet memorandum submitted was withdrawn as the information provided was incorrect, and a second cabinet memorandum was submitted later.	Incorrect
The Department of Meteorology says that there will be some rain today (March 1) in Eastern and Uva provinces and Polonnaruwa, Matale and Nuwara Eliya districts.	a little
Later, 4000 different types of plants, 100 cement bags, 600 inch water pipes, 542nd Brigade Headquarters, Mannar Matottam, to Mr. Col. Ravi Herath, Principal of Nattandiya Dhammissara National School, for the 'Turuliya Udare Api' program implemented by the Army in Wilpattu National Sanctuary. Mr. Shpakumara Donated by	hug
Villagers say that it rained for about five minutes at Belihul Oya after completing the four-month Idor, but it was not even enough to settle the dust.	the room
It is very important if you can accept the other's language while dealing with your neighbors, your friends, your community and if you can accept the reasonable demands of the other.	Neighbor
Similarly, in order to conquer the seas of the Pacific and the Indian Ocean, China will take over the Darwin port in the northern part of Australia, which opens to the Indian Ocean, in 2015, just as it captured the Hambantota port in Sri Lanka under a 99-year lease.	Dikvijaya
"Sri Lanka plays an important role in the Indian policy of ""putting the neighbor first""."	Neighbor
(Photos and description - Gamini Bandara Ilanganthilaka) On the Thalawakele-Pudaluoya main road in the Mandakumbura area, a large mound of earth and stones fell on the road early today (24) and the movement of traffic on that road has been obstructed.	in the morning
That noble Jayasree Maha Bodhi is also recognized as the oldest tree in the world today.	the tree
There, it is essential to keep the mind, body, and the word clean and maintain one's inner purity.	pure
As the parents agreed to a proposal brought about a good-looking young man in a village near the village where the young woman lives, Mr. Manala came to the bride's house as per the custom of the previous journey.	The ritual
But it is not possible to live facing disasters like floods every day.	calamities
Some time after his death, this house was taken over by the government and since then it has been used as Gampaha Kachcheriya. According to known information, this mandir was built by Indian craftsmen according to Indian architecture and carving.	the house
(Mohammed Asik) A 68-year-old astrologer who lived alone in the house has died due to a fire that broke out in the morning of today 24th in a sheltered house in Alavathugoda.	in the morning
We will end this battle with victory without sacrificing a single life.	corner
Held from 5pm to 10.30pm at the Woodside Community Hall in Watford on the 15th Sunday of Pozon, the service will include sermons, spectacular lanterns and decorations, singing of devotional songs, a Mihintala statue and a Dhansala.	Spectacular
The sons' mother asks the president for a bottle of gum and two mosquito coils.	mother
"It is also reported that along with the vouchers, they were given a handout addressed as ``little daughter son'' with a photo of Omu wearing a gold necklace and a scarf printed on it and saying, ""This is a time full of hardships and sorrows for our country as well as for your mother and father. Uncle Salidu knows""."	Domnasa
He said that this type of deer, which has a strong appetite for cinnamon sticks, is living in cinnamon lands and that is why this animal species is found in Karandeniya where cinnamon lands are abundant.	residence
Veterinarian Mr. Jayasinghe said that due to the severe damage to the mouth of the baby elephant due to the crushing of the bones in its tongue and mouth by eating crabs, the baby elephant was unable to eat for several days and died due to starvation and dehydration.	hunger
Without help, without happiness, without a face, we feel like we are helpless, Buddha. People without a boat, without a shore, we feel like we are helpless. Buddha said nothing .	Informed
That is why Nirdhana is a president who has the image of the five great forces of state, society, medicine, teachers, farmers and workers.	Proof
(Jayantha Samarakoon) Mr. Palitha Nanayakkara, who served as the Western Local Government Commissioner, has been appointed to the position of Colombo Municipal Commissioner, which was subject to great controversy.	to a controversy
Children are a great asset to parents as well as to a country.	The great
